"dt","paramname","station_code","observed_value","model_value"
2019-01-01 01:00:00.000 +0100,NO2,SlCzestoArmK,19.450,16.940
2019-01-01 02:00:00.000 +0100,NO2,SlCzestoArmK,19.277,17.686
2019-01-01 03:00:00.000 +0100,NO2,SlCzestoArmK,15.516,14.906
2019-01-01 04:00:00.000 +0100,NO2,SlCzestoArmK,13.353,17.177
2019-01-01 05:00:00.000 +0100,NO2,SlCzestoArmK,14.710,16.418
2019-01-01 06:00:00.000 +0100,NO2,SlCzestoArmK,12.767,15.832
2019-01-01 07:00:00.000 +0100,NO2,SlCzestoArmK,10.648,16.384
2019-01-01 08:00:00.000 +0100,NO2,SlCzestoArmK,10.977,16.294
2019-01-01 09:00:00.000 +0100,NO2,SlCzestoArmK,11.065,16.233
2019-01-01 10:00:00.000 +0100,NO2,SlCzestoArmK,10.840,15.257
2019-01-01 11:00:00.000 +0100,NO2,SlCzestoArmK,11.228,15.297
2019-01-01 12:00:00.000 +0100,NO2,SlCzestoArmK,12.298,16.653
2019-01-01 13:00:00.000 +0100,NO2,SlCzestoArmK,13.595,19.384
2019-01-01 14:00:00.000 +0100,NO2,SlCzestoArmK,14.884,20.243
2019-01-01 15:00:00.000 +0100,NO2,SlCzestoArmK,16.422,18.888
2019-01-01 16:00:00.000 +0100,NO2,SlCzestoArmK,21.794,15.279
2019-01-01 17:00:00.000 +0100,NO2,SlCzestoArmK,16.278,12.414
2019-01-01 18:00:00.000 +0100,NO2,SlCzestoArmK,15.151,12.711
2019-01-01 19:00:00.000 +0100,NO2,SlCzestoArmK,20.518,12.539
2019-01-01 20:00:00.000 +0100,NO2,SlCzestoArmK,16.737,12.386
2019-01-01 21:00:00.000 +0100,NO2,SlCzestoArmK,16.044,11.989
2019-01-01 22:00:00.000 +0100,NO2,SlCzestoArmK,10.325,11.718
2019-01-01 23:00:00.000 +0100,NO2,SlCzestoArmK,12.030,11.487
2019-01-02 00:00:00.000 +0100,NO2,SlCzestoArmK,7.883,11.229
2019-01-02 01:00:00.000 +0100,NO2,SlCzestoArmK,6.113,11.217
2019-01-02 02:00:00.000 +0100,NO2,SlCzestoArmK,5.660,11.095
2019-01-02 03:00:00.000 +0100,NO2,SlCzestoArmK,7.616,11.085
2019-01-02 04:00:00.000 +0100,NO2,SlCzestoArmK,9.845,11.062
2019-01-02 05:00:00.000 +0100,NO2,SlCzestoArmK,15.006,10.996
2019-01-02 06:00:00.000 +0100,NO2,SlCzestoArmK,21.497,11.216
2019-01-02 07:00:00.000 +0100,NO2,SlCzestoArmK,33.619,11.560
2019-01-02 08:00:00.000 +0100,NO2,SlCzestoArmK,35.845,11.886
2019-01-02 09:00:00.000 +0100,NO2,SlCzestoArmK,37.481,11.998
2019-01-02 10:00:00.000 +0100,NO2,SlCzestoArmK,40.889,11.851
2019-01-02 11:00:00.000 +0100,NO2,SlCzestoArmK,46.576,12.165
2019-01-02 12:00:00.000 +0100,NO2,SlCzestoArmK,45.120,11.793
2019-01-02 13:00:00.000 +0100,NO2,SlCzestoArmK,41.604,11.666
2019-01-02 14:00:00.000 +0100,NO2,SlCzestoArmK,44.344,11.673
2019-01-02 15:00:00.000 +0100,NO2,SlCzestoArmK,44.952,11.584
2019-01-02 16:00:00.000 +0100,NO2,SlCzestoArmK,39.869,11.454
2019-01-02 17:00:00.000 +0100,NO2,SlCzestoArmK,39.588,11.483
2019-01-02 18:00:00.000 +0100,NO2,SlCzestoArmK,36.497,11.513
2019-01-02 19:00:00.000 +0100,NO2,SlCzestoArmK,25.937,11.456
2019-01-02 20:00:00.000 +0100,NO2,SlCzestoArmK,23.687,11.528
2019-01-02 21:00:00.000 +0100,NO2,SlCzestoArmK,17.458,11.621
2019-01-02 22:00:00.000 +0100,NO2,SlCzestoArmK,14.451,11.683
2019-01-02 23:00:00.000 +0100,NO2,SlCzestoArmK,11.963,11.667
2019-01-03 00:00:00.000 +0100,NO2,SlCzestoArmK,8.771,11.090
2019-01-03 01:00:00.000 +0100,NO2,SlCzestoArmK,7.759,11.237
2019-01-03 02:00:00.000 +0100,NO2,SlCzestoArmK,10.554,10.753
2019-01-03 03:00:00.000 +0100,NO2,SlCzestoArmK,7.242,10.726
2019-01-03 04:00:00.000 +0100,NO2,SlCzestoArmK,11.263,10.768
2019-01-03 05:00:00.000 +0100,NO2,SlCzestoArmK,18.904,10.809
2019-01-03 06:00:00.000 +0100,NO2,SlCzestoArmK,30.009,11.161
2019-01-03 07:00:00.000 +0100,NO2,SlCzestoArmK,44.640,11.928
2019-01-03 08:00:00.000 +0100,NO2,SlCzestoArmK,46.008,12.285
2019-01-03 09:00:00.000 +0100,NO2,SlCzestoArmK,42.828,11.884
2019-01-03 10:00:00.000 +0100,NO2,SlCzestoArmK,51.058,11.626
2019-01-03 11:00:00.000 +0100,NO2,SlCzestoArmK,42.999,11.520
2019-01-03 12:00:00.000 +0100,NO2,SlCzestoArmK,39.997,11.428
2019-01-03 13:00:00.000 +0100,NO2,SlCzestoArmK,46.725,11.486
2019-01-03 14:00:00.000 +0100,NO2,SlCzestoArmK,57.319,11.755
2019-01-03 15:00:00.000 +0100,NO2,SlCzestoArmK,60.105,11.895
2019-01-03 16:00:00.000 +0100,NO2,SlCzestoArmK,65.607,11.832
2019-01-03 17:00:00.000 +0100,NO2,SlCzestoArmK,69.673,11.904
2019-01-03 18:00:00.000 +0100,NO2,SlCzestoArmK,66.950,11.958
2019-01-03 19:00:00.000 +0100,NO2,SlCzestoArmK,55.970,11.899
2019-01-03 20:00:00.000 +0100,NO2,SlCzestoArmK,38.717,11.940
2019-01-03 21:00:00.000 +0100,NO2,SlCzestoArmK,33.142,11.861
2019-01-03 22:00:00.000 +0100,NO2,SlCzestoArmK,27.285,11.715
2019-01-03 23:00:00.000 +0100,NO2,SlCzestoArmK,17.053,11.472
2019-01-04 00:00:00.000 +0100,NO2,SlCzestoArmK,15.019,11.232
2019-01-04 01:00:00.000 +0100,NO2,SlCzestoArmK,15.025,11.265
2019-01-04 02:00:00.000 +0100,NO2,SlCzestoArmK,11.265,11.215
2019-01-04 03:00:00.000 +0100,NO2,SlCzestoArmK,16.007,11.076
2019-01-04 04:00:00.000 +0100,NO2,SlCzestoArmK,21.400,11.786
2019-01-04 05:00:00.000 +0100,NO2,SlCzestoArmK,37.316,11.724
2019-01-04 06:00:00.000 +0100,NO2,SlCzestoArmK,49.487,13.277
2019-01-04 07:00:00.000 +0100,NO2,SlCzestoArmK,58.401,13.284
2019-01-04 08:00:00.000 +0100,NO2,SlCzestoArmK,61.736,12.562
2019-01-04 09:00:00.000 +0100,NO2,SlCzestoArmK,58.031,12.281
2019-01-04 10:00:00.000 +0100,NO2,SlCzestoArmK,58.031,12.280
2019-01-04 11:00:00.000 +0100,NO2,SlCzestoArmK,50.535,12.013
2019-01-04 12:00:00.000 +0100,NO2,SlCzestoArmK,48.571,12.020
2019-01-04 13:00:00.000 +0100,NO2,SlCzestoArmK,54.921,12.205
2019-01-04 14:00:00.000 +0100,NO2,SlCzestoArmK,44.218,13.356
2019-01-04 15:00:00.000 +0100,NO2,SlCzestoArmK,47.660,16.480
2019-01-04 16:00:00.000 +0100,NO2,SlCzestoArmK,46.439,17.352
2019-01-04 17:00:00.000 +0100,NO2,SlCzestoArmK,39.608,18.039
2019-01-04 18:00:00.000 +0100,NO2,SlCzestoArmK,37.492,19.014
2019-01-04 19:00:00.000 +0100,NO2,SlCzestoArmK,38.908,18.374
2019-01-04 20:00:00.000 +0100,NO2,SlCzestoArmK,33.347,17.195
2019-01-04 21:00:00.000 +0100,NO2,SlCzestoArmK,32.250,15.813
2019-01-04 22:00:00.000 +0100,NO2,SlCzestoArmK,34.568,14.434
2019-01-04 23:00:00.000 +0100,NO2,SlCzestoArmK,31.831,13.827
2019-01-05 00:00:00.000 +0100,NO2,SlCzestoArmK,27.084,13.283
2019-01-05 01:00:00.000 +0100,NO2,SlCzestoArmK,18.517,12.839
2019-01-05 02:00:00.000 +0100,NO2,SlCzestoArmK,14.249,12.872
2019-01-05 03:00:00.000 +0100,NO2,SlCzestoArmK,13.284,12.663
2019-01-05 04:00:00.000 +0100,NO2,SlCzestoArmK,13.170,13.481
2019-01-05 05:00:00.000 +0100,NO2,SlCzestoArmK,14.489,13.448
2019-01-05 06:00:00.000 +0100,NO2,SlCzestoArmK,24.152,13.337
2019-01-05 07:00:00.000 +0100,NO2,SlCzestoArmK,29.082,13.503
2019-01-05 08:00:00.000 +0100,NO2,SlCzestoArmK,35.770,13.548
2019-01-05 09:00:00.000 +0100,NO2,SlCzestoArmK,39.651,13.791
2019-01-05 10:00:00.000 +0100,NO2,SlCzestoArmK,44.997,14.051
2019-01-05 11:00:00.000 +0100,NO2,SlCzestoArmK,40.057,14.502
2019-01-05 12:00:00.000 +0100,NO2,SlCzestoArmK,44.377,14.176
2019-01-05 13:00:00.000 +0100,NO2,SlCzestoArmK,46.238,13.422
2019-01-05 14:00:00.000 +0100,NO2,SlCzestoArmK,49.177,12.051
2019-01-05 15:00:00.000 +0100,NO2,SlCzestoArmK,47.086,12.467
2019-01-05 16:00:00.000 +0100,NO2,SlCzestoArmK,44.723,13.081
2019-01-05 17:00:00.000 +0100,NO2,SlCzestoArmK,43.251,12.813
2019-01-05 18:00:00.000 +0100,NO2,SlCzestoArmK,42.324,13.445
2019-01-05 19:00:00.000 +0100,NO2,SlCzestoArmK,36.916,14.062
2019-01-05 20:00:00.000 +0100,NO2,SlCzestoArmK,28.984,13.830
2019-01-05 21:00:00.000 +0100,NO2,SlCzestoArmK,35.074,13.410
2019-01-05 22:00:00.000 +0100,NO2,SlCzestoArmK,23.734,12.977
2019-01-05 23:00:00.000 +0100,NO2,SlCzestoArmK,16.855,12.772
2019-01-06 00:00:00.000 +0100,NO2,SlCzestoArmK,18.365,12.421
2019-01-06 01:00:00.000 +0100,NO2,SlCzestoArmK,19.519,12.165
2019-01-06 02:00:00.000 +0100,NO2,SlCzestoArmK,11.974,12.088
2019-01-06 03:00:00.000 +0100,NO2,SlCzestoArmK,11.651,12.083
2019-01-06 04:00:00.000 +0100,NO2,SlCzestoArmK,10.409,12.204
2019-01-06 05:00:00.000 +0100,NO2,SlCzestoArmK,11.261,12.292
2019-01-06 06:00:00.000 +0100,NO2,SlCzestoArmK,10.369,12.592
2019-01-06 07:00:00.000 +0100,NO2,SlCzestoArmK,9.388,12.883
2019-01-06 08:00:00.000 +0100,NO2,SlCzestoArmK,11.042,12.896
2019-01-06 09:00:00.000 +0100,NO2,SlCzestoArmK,16.442,13.067
2019-01-06 10:00:00.000 +0100,NO2,SlCzestoArmK,16.762,14.839
2019-01-06 11:00:00.000 +0100,NO2,SlCzestoArmK,15.822,13.426
2019-01-06 12:00:00.000 +0100,NO2,SlCzestoArmK,23.596,12.327
2019-01-06 13:00:00.000 +0100,NO2,SlCzestoArmK,28.466,12.419
2019-01-06 14:00:00.000 +0100,NO2,SlCzestoArmK,28.466,12.590
2019-01-06 15:00:00.000 +0100,NO2,SlCzestoArmK,32.181,13.380
2019-01-06 16:00:00.000 +0100,NO2,SlCzestoArmK,37.634,14.295
2019-01-06 17:00:00.000 +0100,NO2,SlCzestoArmK,34.366,15.096
2019-01-06 18:00:00.000 +0100,NO2,SlCzestoArmK,36.305,15.922
2019-01-06 19:00:00.000 +0100,NO2,SlCzestoArmK,35.467,17.024
2019-01-06 20:00:00.000 +0100,NO2,SlCzestoArmK,33.277,18.536
2019-01-06 21:00:00.000 +0100,NO2,SlCzestoArmK,33.743,20.385
2019-01-06 22:00:00.000 +0100,NO2,SlCzestoArmK,49.445,22.456
2019-01-06 23:00:00.000 +0100,NO2,SlCzestoArmK,56.878,24.485
2019-01-07 00:00:00.000 +0100,NO2,SlCzestoArmK,62.799,22.910
2019-01-07 01:00:00.000 +0100,NO2,SlCzestoArmK,62.505,23.322
2019-01-07 02:00:00.000 +0100,NO2,SlCzestoArmK,57.985,20.307
2019-01-07 03:00:00.000 +0100,NO2,SlCzestoArmK,48.325,18.315
2019-01-07 04:00:00.000 +0100,NO2,SlCzestoArmK,51.160,22.370
2019-01-07 05:00:00.000 +0100,NO2,SlCzestoArmK,46.060,27.338
2019-01-07 06:00:00.000 +0100,NO2,SlCzestoArmK,55.409,33.572
2019-01-07 07:00:00.000 +0100,NO2,SlCzestoArmK,59.977,35.254
2019-01-07 08:00:00.000 +0100,NO2,SlCzestoArmK,49.742,30.014
2019-01-07 09:00:00.000 +0100,NO2,SlCzestoArmK,64.149,18.110
2019-01-07 10:00:00.000 +0100,NO2,SlCzestoArmK,53.666,15.563
2019-01-07 11:00:00.000 +0100,NO2,SlCzestoArmK,58.419,15.113
2019-01-07 12:00:00.000 +0100,NO2,SlCzestoArmK,45.036,14.858
2019-01-07 13:00:00.000 +0100,NO2,SlCzestoArmK,38.515,15.835
2019-01-07 14:00:00.000 +0100,NO2,SlCzestoArmK,54.906,19.746
2019-01-07 15:00:00.000 +0100,NO2,SlCzestoArmK,58.734,27.706
2019-01-07 16:00:00.000 +0100,NO2,SlCzestoArmK,66.284,29.930
2019-01-07 17:00:00.000 +0100,NO2,SlCzestoArmK,68.692,33.221
2019-01-07 18:00:00.000 +0100,NO2,SlCzestoArmK,63.665,42.005
2019-01-07 19:00:00.000 +0100,NO2,SlCzestoArmK,58.935,44.496
2019-01-07 20:00:00.000 +0100,NO2,SlCzestoArmK,57.561,28.437
2019-01-07 21:00:00.000 +0100,NO2,SlCzestoArmK,59.080,27.664
2019-01-07 22:00:00.000 +0100,NO2,SlCzestoArmK,62.737,33.740
2019-01-07 23:00:00.000 +0100,NO2,SlCzestoArmK,63.720,22.610
2019-01-08 00:00:00.000 +0100,NO2,SlCzestoArmK,57.420,17.448
2019-01-08 01:00:00.000 +0100,NO2,SlCzestoArmK,55.370,16.938
2019-01-08 02:00:00.000 +0100,NO2,SlCzestoArmK,47.289,17.460
2019-01-08 03:00:00.000 +0100,NO2,SlCzestoArmK,42.714,18.866
2019-01-08 04:00:00.000 +0100,NO2,SlCzestoArmK,38.080,20.734
2019-01-08 05:00:00.000 +0100,NO2,SlCzestoArmK,32.857,20.165
2019-01-08 06:00:00.000 +0100,NO2,SlCzestoArmK,33.329,19.328
2019-01-08 07:00:00.000 +0100,NO2,SlCzestoArmK,36.132,19.990
2019-01-08 08:00:00.000 +0100,NO2,SlCzestoArmK,35.933,19.929
2019-01-08 09:00:00.000 +0100,NO2,SlCzestoArmK,31.857,19.573
2019-01-08 10:00:00.000 +0100,NO2,SlCzestoArmK,27.267,19.069
2019-01-08 11:00:00.000 +0100,NO2,SlCzestoArmK,32.733,20.043
2019-01-08 12:00:00.000 +0100,NO2,SlCzestoArmK,31.634,19.987
2019-01-08 13:00:00.000 +0100,NO2,SlCzestoArmK,30.718,21.897
2019-01-08 14:00:00.000 +0100,NO2,SlCzestoArmK,33.095,24.381
2019-01-08 15:00:00.000 +0100,NO2,SlCzestoArmK,40.440,26.588
2019-01-08 16:00:00.000 +0100,NO2,SlCzestoArmK,40.042,25.058
2019-01-08 17:00:00.000 +0100,NO2,SlCzestoArmK,39.523,21.619
2019-01-08 18:00:00.000 +0100,NO2,SlCzestoArmK,41.800,19.341
2019-01-08 19:00:00.000 +0100,NO2,SlCzestoArmK,39.538,17.583
2019-01-08 20:00:00.000 +0100,NO2,SlCzestoArmK,36.746,17.298
2019-01-08 21:00:00.000 +0100,NO2,SlCzestoArmK,32.170,16.306
2019-01-08 22:00:00.000 +0100,NO2,SlCzestoArmK,26.900,15.823
2019-01-08 23:00:00.000 +0100,NO2,SlCzestoArmK,23.496,13.896
2019-01-09 00:00:00.000 +0100,NO2,SlCzestoArmK,22.181,13.555
2019-01-09 01:00:00.000 +0100,NO2,SlCzestoArmK,19.054,14.378
2019-01-09 02:00:00.000 +0100,NO2,SlCzestoArmK,16.784,15.062
2019-01-09 03:00:00.000 +0100,NO2,SlCzestoArmK,15.443,15.280
2019-01-09 04:00:00.000 +0100,NO2,SlCzestoArmK,17.256,15.908
2019-01-09 05:00:00.000 +0100,NO2,SlCzestoArmK,29.691,16.298
2019-01-09 06:00:00.000 +0100,NO2,SlCzestoArmK,41.243,18.225
2019-01-09 07:00:00.000 +0100,NO2,SlCzestoArmK,50.927,22.899
2019-01-09 08:00:00.000 +0100,NO2,SlCzestoArmK,52.214,29.164
2019-01-09 09:00:00.000 +0100,NO2,SlCzestoArmK,43.636,31.812
2019-01-09 10:00:00.000 +0100,NO2,SlCzestoArmK,40.853,32.235
2019-01-09 11:00:00.000 +0100,NO2,SlCzestoArmK,42.001,28.380
2019-01-09 12:00:00.000 +0100,NO2,SlCzestoArmK,35.268,26.773
2019-01-09 13:00:00.000 +0100,NO2,SlCzestoArmK,42.649,29.884
2019-01-09 14:00:00.000 +0100,NO2,SlCzestoArmK,39.999,30.290
2019-01-09 15:00:00.000 +0100,NO2,SlCzestoArmK,49.369,33.563
2019-01-09 16:00:00.000 +0100,NO2,SlCzestoArmK,67.925,36.219
2019-01-09 17:00:00.000 +0100,NO2,SlCzestoArmK,58.936,37.362
2019-01-09 18:00:00.000 +0100,NO2,SlCzestoArmK,55.216,37.783
2019-01-09 19:00:00.000 +0100,NO2,SlCzestoArmK,45.821,37.379
2019-01-09 20:00:00.000 +0100,NO2,SlCzestoArmK,34.763,37.126
2019-01-09 21:00:00.000 +0100,NO2,SlCzestoArmK,45.677,37.448
2019-01-09 22:00:00.000 +0100,NO2,SlCzestoArmK,40.910,37.846
2019-01-09 23:00:00.000 +0100,NO2,SlCzestoArmK,35.676,38.222
2019-01-10 00:00:00.000 +0100,NO2,SlCzestoArmK,32.431,37.926
2019-01-10 01:00:00.000 +0100,NO2,SlCzestoArmK,27.556,28.576
2019-01-10 02:00:00.000 +0100,NO2,SlCzestoArmK,20.988,30.198
2019-01-10 03:00:00.000 +0100,NO2,SlCzestoArmK,20.686,29.685
2019-01-10 04:00:00.000 +0100,NO2,SlCzestoArmK,27.754,26.333
2019-01-10 05:00:00.000 +0100,NO2,SlCzestoArmK,33.622,28.342
2019-01-10 06:00:00.000 +0100,NO2,SlCzestoArmK,44.133,32.838
2019-01-10 07:00:00.000 +0100,NO2,SlCzestoArmK,57.151,27.969
2019-01-10 08:00:00.000 +0100,NO2,SlCzestoArmK,69.097,23.449
2019-01-10 09:00:00.000 +0100,NO2,SlCzestoArmK,56.469,21.837
2019-01-10 10:00:00.000 +0100,NO2,SlCzestoArmK,61.225,24.078
2019-01-10 11:00:00.000 +0100,NO2,SlCzestoArmK,61.225,21.562
2019-01-10 12:00:00.000 +0100,NO2,SlCzestoArmK,61.928,18.772
2019-01-10 13:00:00.000 +0100,NO2,SlCzestoArmK,56.970,18.183
2019-01-10 14:00:00.000 +0100,NO2,SlCzestoArmK,67.128,19.702
2019-01-10 15:00:00.000 +0100,NO2,SlCzestoArmK,60.873,20.032
2019-01-10 16:00:00.000 +0100,NO2,SlCzestoArmK,69.402,20.112
2019-01-10 17:00:00.000 +0100,NO2,SlCzestoArmK,58.237,20.314
2019-01-10 18:00:00.000 +0100,NO2,SlCzestoArmK,53.936,20.577
2019-01-10 19:00:00.000 +0100,NO2,SlCzestoArmK,59.119,20.086
2019-01-10 20:00:00.000 +0100,NO2,SlCzestoArmK,44.570,20.808
2019-01-10 21:00:00.000 +0100,NO2,SlCzestoArmK,44.329,20.328
2019-01-10 22:00:00.000 +0100,NO2,SlCzestoArmK,40.302,18.468
2019-01-10 23:00:00.000 +0100,NO2,SlCzestoArmK,45.612,18.151
2019-01-11 00:00:00.000 +0100,NO2,SlCzestoArmK,43.770,18.598
2019-01-11 01:00:00.000 +0100,NO2,SlCzestoArmK,39.610,29.784
2019-01-11 02:00:00.000 +0100,NO2,SlCzestoArmK,25.861,41.276
2019-01-11 03:00:00.000 +0100,NO2,SlCzestoArmK,27.971,41.398
2019-01-11 04:00:00.000 +0100,NO2,SlCzestoArmK,34.143,32.066
2019-01-11 05:00:00.000 +0100,NO2,SlCzestoArmK,34.143,25.058
2019-01-11 06:00:00.000 +0100,NO2,SlCzestoArmK,41.951,24.083
2019-01-11 07:00:00.000 +0100,NO2,SlCzestoArmK,48.116,26.692
2019-01-11 08:00:00.000 +0100,NO2,SlCzestoArmK,56.761,22.291
2019-01-11 09:00:00.000 +0100,NO2,SlCzestoArmK,44.638,19.560
2019-01-11 10:00:00.000 +0100,NO2,SlCzestoArmK,35.682,17.823
2019-01-11 11:00:00.000 +0100,NO2,SlCzestoArmK,40.454,16.181
2019-01-11 12:00:00.000 +0100,NO2,SlCzestoArmK,38.211,14.039
2019-01-11 13:00:00.000 +0100,NO2,SlCzestoArmK,39.689,14.962
2019-01-11 14:00:00.000 +0100,NO2,SlCzestoArmK,38.190,17.821
2019-01-11 15:00:00.000 +0100,NO2,SlCzestoArmK,40.534,17.862
2019-01-11 16:00:00.000 +0100,NO2,SlCzestoArmK,52.198,19.018
2019-01-11 17:00:00.000 +0100,NO2,SlCzestoArmK,55.673,19.363
2019-01-11 18:00:00.000 +0100,NO2,SlCzestoArmK,52.066,19.190
2019-01-11 19:00:00.000 +0100,NO2,SlCzestoArmK,53.423,17.615
2019-01-11 20:00:00.000 +0100,NO2,SlCzestoArmK,40.892,16.627
2019-01-11 21:00:00.000 +0100,NO2,SlCzestoArmK,28.950,16.315
2019-01-11 22:00:00.000 +0100,NO2,SlCzestoArmK,28.000,17.303
2019-01-11 23:00:00.000 +0100,NO2,SlCzestoArmK,26.273,17.935
2019-01-12 00:00:00.000 +0100,NO2,SlCzestoArmK,20.854,17.715
2019-01-12 01:00:00.000 +0100,NO2,SlCzestoArmK,19.376,16.558
2019-01-12 02:00:00.000 +0100,NO2,SlCzestoArmK,18.949,13.978
2019-01-12 03:00:00.000 +0100,NO2,SlCzestoArmK,20.513,12.718
2019-01-12 04:00:00.000 +0100,NO2,SlCzestoArmK,23.805,12.860
2019-01-12 05:00:00.000 +0100,NO2,SlCzestoArmK,32.919,12.954
2019-01-12 06:00:00.000 +0100,NO2,SlCzestoArmK,45.939,14.467
2019-01-12 07:00:00.000 +0100,NO2,SlCzestoArmK,55.892,14.386
2019-01-12 08:00:00.000 +0100,NO2,SlCzestoArmK,51.220,14.282
2019-01-12 09:00:00.000 +0100,NO2,SlCzestoArmK,42.506,13.642
2019-01-12 10:00:00.000 +0100,NO2,SlCzestoArmK,51.061,12.736
2019-01-12 11:00:00.000 +0100,NO2,SlCzestoArmK,47.912,12.450
2019-01-12 12:00:00.000 +0100,NO2,SlCzestoArmK,51.705,13.133
2019-01-12 13:00:00.000 +0100,NO2,SlCzestoArmK,45.716,13.857
2019-01-12 14:00:00.000 +0100,NO2,SlCzestoArmK,40.060,15.250
2019-01-12 15:00:00.000 +0100,NO2,SlCzestoArmK,41.425,15.555
2019-01-12 16:00:00.000 +0100,NO2,SlCzestoArmK,40.286,16.179
2019-01-12 17:00:00.000 +0100,NO2,SlCzestoArmK,35.989,15.435
2019-01-12 18:00:00.000 +0100,NO2,SlCzestoArmK,28.926,15.416
2019-01-12 19:00:00.000 +0100,NO2,SlCzestoArmK,28.258,15.792
2019-01-12 20:00:00.000 +0100,NO2,SlCzestoArmK,26.976,14.946
2019-01-12 21:00:00.000 +0100,NO2,SlCzestoArmK,27.231,15.014
2019-01-12 22:00:00.000 +0100,NO2,SlCzestoArmK,20.753,15.568
2019-01-12 23:00:00.000 +0100,NO2,SlCzestoArmK,21.481,14.845
2019-01-13 00:00:00.000 +0100,NO2,SlCzestoArmK,17.972,15.277
2019-01-13 01:00:00.000 +0100,NO2,SlCzestoArmK,15.954,15.353
2019-01-13 02:00:00.000 +0100,NO2,SlCzestoArmK,15.960,14.782
2019-01-13 03:00:00.000 +0100,NO2,SlCzestoArmK,16.805,14.703
2019-01-13 04:00:00.000 +0100,NO2,SlCzestoArmK,17.515,15.144
2019-01-13 05:00:00.000 +0100,NO2,SlCzestoArmK,17.155,15.148
2019-01-13 06:00:00.000 +0100,NO2,SlCzestoArmK,14.455,14.995
2019-01-13 07:00:00.000 +0100,NO2,SlCzestoArmK,18.495,14.574
2019-01-13 08:00:00.000 +0100,NO2,SlCzestoArmK,17.295,14.652
2019-01-13 09:00:00.000 +0100,NO2,SlCzestoArmK,19.286,14.155
2019-01-13 10:00:00.000 +0100,NO2,SlCzestoArmK,19.462,13.687
2019-01-13 11:00:00.000 +0100,NO2,SlCzestoArmK,20.558,13.709
2019-01-13 12:00:00.000 +0100,NO2,SlCzestoArmK,22.600,13.122
2019-01-13 13:00:00.000 +0100,NO2,SlCzestoArmK,24.236,13.365
2019-01-13 14:00:00.000 +0100,NO2,SlCzestoArmK,26.078,13.086
2019-01-13 15:00:00.000 +0100,NO2,SlCzestoArmK,26.477,13.889
2019-01-13 16:00:00.000 +0100,NO2,SlCzestoArmK,31.297,14.890
2019-01-13 17:00:00.000 +0100,NO2,SlCzestoArmK,31.465,15.362
2019-01-13 18:00:00.000 +0100,NO2,SlCzestoArmK,30.248,15.702
2019-01-13 19:00:00.000 +0100,NO2,SlCzestoArmK,25.967,15.739
2019-01-13 20:00:00.000 +0100,NO2,SlCzestoArmK,22.805,16.292
2019-01-13 21:00:00.000 +0100,NO2,SlCzestoArmK,18.759,15.475
2019-01-13 22:00:00.000 +0100,NO2,SlCzestoArmK,16.262,12.350
2019-01-13 23:00:00.000 +0100,NO2,SlCzestoArmK,13.898,11.728
2019-01-14 00:00:00.000 +0100,NO2,SlCzestoArmK,12.722,11.801
2019-01-14 01:00:00.000 +0100,NO2,SlCzestoArmK,12.565,11.450
2019-01-14 02:00:00.000 +0100,NO2,SlCzestoArmK,14.722,11.707
2019-01-14 03:00:00.000 +0100,NO2,SlCzestoArmK,10.746,11.702
2019-01-14 04:00:00.000 +0100,NO2,SlCzestoArmK,16.011,11.681
2019-01-14 05:00:00.000 +0100,NO2,SlCzestoArmK,32.504,11.329
2019-01-14 06:00:00.000 +0100,NO2,SlCzestoArmK,34.217,11.816
2019-01-14 07:00:00.000 +0100,NO2,SlCzestoArmK,35.327,12.321
2019-01-14 08:00:00.000 +0100,NO2,SlCzestoArmK,41.899,11.877
2019-01-14 09:00:00.000 +0100,NO2,SlCzestoArmK,35.292,11.482
2019-01-14 10:00:00.000 +0100,NO2,SlCzestoArmK,38.303,11.292
2019-01-14 11:00:00.000 +0100,NO2,SlCzestoArmK,40.063,11.210
2019-01-14 12:00:00.000 +0100,NO2,SlCzestoArmK,36.256,11.144
2019-01-14 13:00:00.000 +0100,NO2,SlCzestoArmK,43.482,11.260
2019-01-14 14:00:00.000 +0100,NO2,SlCzestoArmK,43.630,11.662
2019-01-14 15:00:00.000 +0100,NO2,SlCzestoArmK,29.932,11.921
2019-01-14 16:00:00.000 +0100,NO2,SlCzestoArmK,49.457,12.186
2019-01-14 17:00:00.000 +0100,NO2,SlCzestoArmK,62.856,12.100
2019-01-14 18:00:00.000 +0100,NO2,SlCzestoArmK,57.476,12.252
2019-01-14 19:00:00.000 +0100,NO2,SlCzestoArmK,37.372,12.149
2019-01-14 20:00:00.000 +0100,NO2,SlCzestoArmK,26.463,11.947
2019-01-14 21:00:00.000 +0100,NO2,SlCzestoArmK,28.379,11.756
2019-01-14 22:00:00.000 +0100,NO2,SlCzestoArmK,26.418,11.568
2019-01-14 23:00:00.000 +0100,NO2,SlCzestoArmK,17.238,11.326
2019-01-15 00:00:00.000 +0100,NO2,SlCzestoArmK,14.415,11.168
2019-01-15 01:00:00.000 +0100,NO2,SlCzestoArmK,9.130,11.130
2019-01-15 02:00:00.000 +0100,NO2,SlCzestoArmK,11.475,11.107
2019-01-15 03:00:00.000 +0100,NO2,SlCzestoArmK,11.569,11.226
2019-01-15 04:00:00.000 +0100,NO2,SlCzestoArmK,13.356,11.291
